team,date,elo,display_name
fc-internazionale-milano-italy,1990-07-03,1520.40903591938,Inter
fc-internazionale-milano-italy,1990-08-07,1520.40903591938,Inter
fc-internazionale-milano-italy,1990-09-04,1520.40903591938,Inter
fc-internazionale-milano-italy,1990-10-02,1521.70173509758,Inter
fc-internazionale-milano-italy,1990-11-06,1493.06939882575,Inter
fc-internazionale-milano-italy,1990-12-04,1542.23255972393,Inter
fc-internazionale-milano-italy,1991-01-01,1525.45894994784,Inter
fc-internazionale-milano-italy,1991-02-05,1522.65277815902,Inter
fc-internazionale-milano-italy,1991-03-05,1539.40917955998,Inter
fc-internazionale-milano-italy,1991-04-02,1543.15170467568,Inter
fc-internazionale-milano-italy,1991-05-07,1550.91878001312,Inter
fc-internazionale-milano-italy,1991-06-04,1544.35960119665,Inter
fc-internazionale-milano-italy,1991-07-02,1544.35960119665,Inter
fc-internazionale-milano-italy,1991-08-06,1544.35960119665,Inter
fc-internazionale-milano-italy,1991-09-03,1539.20946535855,Inter
fc-internazionale-milano-italy,1991-10-01,1525.4095386199,Inter
fc-internazionale-milano-italy,1991-11-05,1509.22818049272,Inter
fc-internazionale-milano-italy,1991-12-03,1513.34519605812,Inter
fc-internazionale-milano-italy,1992-01-07,1507.20103965535,Inter
fc-internazionale-milano-italy,1992-02-04,1495.44302821568,Inter
fc-internazionale-milano-italy,1992-03-03,1487.14379130932,Inter
fc-internazionale-milano-italy,1992-04-07,1487.72736568114,Inter
fc-internazionale-milano-italy,1992-05-05,1479.84172525293,Inter
fc-internazionale-milano-italy,1992-06-02,1468.44354164171,Inter
fc-internazionale-milano-italy,1992-07-07,1468.44354164171,Inter
fc-internazionale-milano-italy,1992-08-04,1468.44354164171,Inter
fc-internazionale-milano-italy,1992-09-01,1468.44354164171,Inter
fc-internazionale-milano-italy,1992-10-06,1479.14790479277,Inter
fc-internazionale-milano-italy,1992-11-03,1486.19653588059,Inter
fc-internazionale-milano-italy,1992-12-01,1497.92173977409,Inter
fc-internazionale-milano-italy,1993-01-05,1479.18899976746,Inter
fc-internazionale-milano-italy,1993-02-02,1500.19388580772,Inter
fc-internazionale-milano-italy,1993-03-02,1493.31275601379,Inter
fc-internazionale-milano-italy,1993-04-06,1517.4809410226,Inter
fc-internazionale-milano-italy,1993-05-04,1532.2966057172,Inter
fc-internazionale-milano-italy,1993-06-01,1522.64674153582,Inter
fc-internazionale-milano-italy,1993-07-06,1531.26758000871,Inter
fc-internazionale-milano-italy,1993-08-03,1531.26758000871,Inter
fc-internazionale-milano-italy,1993-09-07,1533.07085141938,Inter
fc-internazionale-milano-italy,1993-10-05,1540.69123000928,Inter
fc-internazionale-milano-italy,1993-11-02,1559.02783167568,Inter
fc-internazionale-milano-italy,1993-12-07,1547.19251872183,Inter
fc-internazionale-milano-italy,1994-01-04,1554.07931141542,Inter
fc-internazionale-milano-italy,1994-02-01,1547.78255147144,Inter
fc-internazionale-milano-italy,1994-03-01,1525.3444363319,Inter
fc-internazionale-milano-italy,1994-04-05,1457.87838600159,Inter
fc-internazionale-milano-italy,1994-05-03,1476.38652848785,Inter
fc-internazionale-milano-italy,1994-06-07,1494.62566900223,Inter
fc-internazionale-milano-italy,1994-07-05,1494.62566900223,Inter
fc-internazionale-milano-italy,1994-08-02,1494.62566900223,Inter
fc-internazionale-milano-italy,1994-09-06,1503.2908076973,Inter
fc-internazionale-milano-italy,1994-10-04,1489.12452318143,Inter
fc-internazionale-milano-italy,1994-11-01,1479.73145939648,Inter
fc-internazionale-milano-italy,1994-12-06,1479.62068667091,Inter
fc-internazionale-milano-italy,1995-01-03,1459.66515943607,Inter
fc-internazionale-milano-italy,1995-02-07,1464.79911543408,Inter
fc-internazionale-milano-italy,1995-03-07,1463.58738456907,Inter
fc-internazionale-milano-italy,1995-04-04,1483.78205614565,Inter
fc-internazionale-milano-italy,1995-05-02,1493.16392860048,Inter
fc-internazionale-milano-italy,1995-06-06,1487.73279607015,Inter
fc-internazionale-milano-italy,1995-07-04,1487.73279607015,Inter
fc-internazionale-milano-italy,1995-08-01,1487.73279607015,Inter
fc-internazionale-milano-italy,1995-09-05,1493.92073492761,Inter
fc-internazionale-milano-italy,1995-10-03,1454.52808067987,Inter
fc-internazionale-milano-italy,1995-11-07,1458.69555716676,Inter
fc-internazionale-milano-italy,1995-12-05,1472.27743547501,Inter
fc-internazionale-milano-italy,1996-01-02,1461.43860278009,Inter
fc-internazionale-milano-italy,1996-02-06,1446.80400092031,Inter
fc-internazionale-milano-italy,1996-03-05,1484.11368737114,Inter
fc-internazionale-milano-italy,1996-04-02,1495.2832179705,Inter
fc-internazionale-milano-italy,1996-05-07,1494.70518891682,Inter
fc-internazionale-milano-italy,1996-06-04,1485.5314630094,Inter
fc-internazionale-milano-italy,1996-07-02,1485.5314630094,Inter
fc-internazionale-milano-italy,1996-08-06,1485.5314630094,Inter
fc-internazionale-milano-italy,1996-09-03,1485.5314630094,Inter
fc-internazionale-milano-italy,1996-10-01,1498.9098678448,Inter
fc-internazionale-milano-italy,1996-11-05,1533.78633820625,Inter
fc-internazionale-milano-italy,1996-12-03,1554.51896955157,Inter
fc-internazionale-milano-italy,1997-01-07,1544.56691994622,Inter
fc-internazionale-milano-italy,1997-02-04,1529.47460311913,Inter
fc-internazionale-milano-italy,1997-03-04,1541.02916395769,Inter
fc-internazionale-milano-italy,1997-04-01,1555.17906332629,Inter
fc-internazionale-milano-italy,1997-05-06,1557.06064584918,Inter
fc-internazionale-milano-italy,1997-06-03,1532.47989901573,Inter
fc-internazionale-milano-italy,1997-07-01,1532.47989901573,Inter
fc-internazionale-milano-italy,1997-08-05,1532.47989901573,Inter
fc-internazionale-milano-italy,1997-09-02,1536.30341325026,Inter
fc-internazionale-milano-italy,1997-10-07,1579.04882484157,Inter
fc-internazionale-milano-italy,1997-11-04,1588.58757180899,Inter
fc-internazionale-milano-italy,1997-12-02,1576.76410880468,Inter
fc-internazionale-milano-italy,1998-01-06,1595.4425932647,Inter
fc-internazionale-milano-italy,1998-02-03,1583.62210850213,Inter
fc-internazionale-milano-italy,1998-03-03,1583.69124135654,Inter
fc-internazionale-milano-italy,1998-04-07,1619.42056513111,Inter
fc-internazionale-milano-italy,1998-05-05,1638.78355780778,Inter
fc-internazionale-milano-italy,1998-06-02,1642.93217483028,Inter
fc-internazionale-milano-italy,1998-07-07,1642.93217483028,Inter
fc-internazionale-milano-italy,1998-08-04,1642.93217483028,Inter
fc-internazionale-milano-italy,1998-09-01,1651.57957320788,Inter
fc-internazionale-milano-italy,1998-10-06,1652.89770899268,Inter
fc-internazionale-milano-italy,1998-11-03,1640.83370670145,Inter
fc-internazionale-milano-italy,1998-12-01,1657.67331173406,Inter
fc-internazionale-milano-italy,1999-01-05,1684.36143518817,Inter
fc-internazionale-milano-italy,1999-02-02,1662.1941440275,Inter
fc-internazionale-milano-italy,1999-03-02,1639.68091475897,Inter
fc-internazionale-milano-italy,1999-04-06,1598.80444818741,Inter
fc-internazionale-milano-italy,1999-05-04,1577.16738716047,Inter
fc-internazionale-milano-italy,1999-06-01,1561.70518322024,Inter
fc-internazionale-milano-italy,1999-07-06,1561.70518322024,Inter
fc-internazionale-milano-italy,1999-08-03,1561.70518322024,Inter
fc-internazionale-milano-italy,1999-09-07,1565.96063746201,Inter
fc-internazionale-milano-italy,1999-10-05,1587.37163421704,Inter
fc-internazionale-milano-italy,1999-11-02,1565.68513653318,Inter
fc-internazionale-milano-italy,1999-12-07,1571.93219126183,Inter
fc-internazionale-milano-italy,2000-01-04,1550.80195235119,Inter
fc-internazionale-milano-italy,2000-02-01,1568.01029079057,Inter
fc-internazionale-milano-italy,2000-03-07,1586.13654649452,Inter
fc-internazionale-milano-italy,2000-04-04,1565.04271637984,Inter
fc-internazionale-milano-italy,2000-05-02,1559.63037191376,Inter
fc-internazionale-milano-italy,2000-06-06,1554.70840029095,Inter
fc-internazionale-milano-italy,2000-07-04,1554.70840029095,Inter
fc-internazionale-milano-italy,2000-08-01,1554.70840029095,Inter
fc-internazionale-milano-italy,2000-09-05,1538.07448684691,Inter
fc-internazionale-milano-italy,2000-10-03,1544.29348506412,Inter
fc-internazionale-milano-italy,2000-11-07,1542.71709018278,Inter
fc-internazionale-milano-italy,2000-12-05,1527.79386006765,Inter
fc-internazionale-milano-italy,2001-01-02,1535.00928225997,Inter
fc-internazionale-milano-italy,2001-02-06,1545.23866576391,Inter
fc-internazionale-milano-italy,2001-03-06,1502.59533763391,Inter
fc-internazionale-milano-italy,2001-04-03,1523.42481618227,Inter
fc-internazionale-milano-italy,2001-05-01,1508.0285656356,Inter
fc-internazionale-milano-italy,2001-06-05,1502.65529674502,Inter
fc-internazionale-milano-italy,2001-07-03,1516.7421009685,Inter
fc-internazionale-milano-italy,2001-08-07,1516.7421009685,Inter
fc-internazionale-milano-italy,2001-09-04,1524.11188921438,Inter
fc-internazionale-milano-italy,2001-10-02,1562.8890067719,Inter
fc-internazionale-milano-italy,2001-11-06,1553.374759288,Inter
fc-internazionale-milano-italy,2001-12-04,1546.17441522574,Inter
fc-internazionale-milano-italy,2002-01-01,1562.19185584978,Inter
fc-internazionale-milano-italy,2002-02-05,1569.56272816499,Inter
fc-internazionale-milano-italy,2002-03-05,1595.37317009299,Inter
fc-internazionale-milano-italy,2002-04-02,1640.33155998188,Inter
fc-internazionale-milano-italy,2002-05-07,1597.83165540734,Inter
fc-internazionale-milano-italy,2002-06-04,1597.83165540734,Inter
fc-internazionale-milano-italy,2002-07-02,1597.83165540734,Inter
fc-internazionale-milano-italy,2002-08-06,1597.83165540734,Inter
fc-internazionale-milano-italy,2002-09-03,1605.06978446064,Inter
fc-internazionale-milano-italy,2002-10-01,1637.60125635532,Inter
fc-internazionale-milano-italy,2002-11-05,1642.13923814587,Inter
fc-internazionale-milano-italy,2002-12-03,1667.27289984508,Inter
fc-internazionale-milano-italy,2003-01-07,1699.192078762,Inter
fc-internazionale-milano-italy,2003-02-04,1694.01500012597,Inter
fc-internazionale-milano-italy,2003-03-04,1656.93043722755,Inter
fc-internazionale-milano-italy,2003-04-01,1663.78466874953,Inter
fc-internazionale-milano-italy,2003-05-06,1680.41078650944,Inter
fc-internazionale-milano-italy,2003-06-03,1675.95846032687,Inter
fc-internazionale-milano-italy,2003-07-01,1675.95846032687,Inter
fc-internazionale-milano-italy,2003-08-05,1675.95846032687,Inter
fc-internazionale-milano-italy,2003-09-02,1679.41870843374,Inter
fc-internazionale-milano-italy,2003-10-07,1709.32575667966,Inter
fc-internazionale-milano-italy,2003-11-04,1672.2263932144,Inter
fc-internazionale-milano-italy,2003-12-02,1658.29389820136,Inter
fc-internazionale-milano-italy,2004-01-06,1657.61369602164,Inter
fc-internazionale-milano-italy,2004-02-03,1628.05175452486,Inter
fc-internazionale-milano-italy,2004-03-02,1585.17353940442,Inter
fc-internazionale-milano-italy,2004-04-06,1607.31537615019,Inter
fc-internazionale-milano-italy,2004-05-04,1562.51081837165,Inter
fc-internazionale-milano-italy,2004-06-01,1576.70710985607,Inter
fc-internazionale-milano-italy,2004-07-06,1576.70710985607,Inter
fc-internazionale-milano-italy,2004-08-03,1576.70710985607,Inter
fc-internazionale-milano-italy,2004-09-07,1586.28396044892,Inter
fc-internazionale-milano-italy,2004-10-05,1626.58807804553,Inter
fc-internazionale-milano-italy,2004-11-02,1658.4864404481,Inter
fc-internazionale-milano-italy,2004-12-07,1664.8287534613,Inter
fc-internazionale-milano-italy,2005-01-04,1663.59203345806,Inter
fc-internazionale-milano-italy,2005-02-01,1666.80139478578,Inter
fc-internazionale-milano-italy,2005-03-01,1662.4213323462,Inter
fc-internazionale-milano-italy,2005-04-05,1691.84675654983,Inter
fc-internazionale-milano-italy,2005-05-03,1698.72278962805,Inter
fc-internazionale-milano-italy,2005-06-07,1706.62051064755,Inter
fc-internazionale-milano-italy,2005-07-05,1706.62051064755,Inter
fc-internazionale-milano-italy,2005-08-02,1706.62051064755,Inter
fc-internazionale-milano-italy,2005-09-06,1717.2797549762,Inter
fc-internazionale-milano-italy,2005-10-04,1736.06234028092,Inter
fc-internazionale-milano-italy,2005-11-01,1712.35389950979,Inter
fc-internazionale-milano-italy,2005-12-06,1722.11151475724,Inter
fc-internazionale-milano-italy,2006-01-03,1740.56166361332,Inter
fc-internazionale-milano-italy,2006-02-07,1751.32867367827,Inter
fc-internazionale-milano-italy,2006-03-07,1716.34405914373,Inter
fc-internazionale-milano-italy,2006-04-04,1749.96998960174,Inter
fc-internazionale-milano-italy,2006-05-02,1730.89936621201,Inter
fc-internazionale-milano-italy,2006-06-06,1717.78010371603,Inter
fc-internazionale-milano-italy,2006-07-04,1717.78010371603,Inter
fc-internazionale-milano-italy,2006-08-01,1717.78010371603,Inter
fc-internazionale-milano-italy,2006-09-05,1717.78010371603,Inter
fc-internazionale-milano-italy,2006-10-03,1667.2951306003,Inter
fc-internazionale-milano-italy,2006-11-07,1713.45171700783,Inter
fc-internazionale-milano-italy,2006-12-05,1746.50519449802,Inter
fc-internazionale-milano-italy,2007-01-02,1761.13290588058,Inter
fc-internazionale-milano-italy,2007-02-06,1772.98574634649,Inter
fc-internazionale-milano-italy,2007-03-06,1767.80601632379,Inter
fc-internazionale-milano-italy,2007-04-03,1783.15113667563,Inter
fc-internazionale-milano-italy,2007-05-01,1766.13763640774,Inter
fc-internazionale-milano-italy,2007-06-05,1770.40408441687,Inter
fc-internazionale-milano-italy,2007-07-03,1770.40408441687,Inter
fc-internazionale-milano-italy,2007-08-07,1770.40408441687,Inter
fc-internazionale-milano-italy,2007-09-04,1767.55397573178,Inter
fc-internazionale-milano-italy,2007-10-02,1762.36171789203,Inter
fc-internazionale-milano-italy,2007-11-06,1779.01699385488,Inter
fc-internazionale-milano-italy,2007-12-04,1814.60455596858,Inter
fc-internazionale-milano-italy,2008-01-01,1848.87118071245,Inter
fc-internazionale-milano-italy,2008-02-05,1849.5335625742,Inter
fc-internazionale-milano-italy,2008-03-04,1796.33319757411,Inter
fc-internazionale-milano-italy,2008-04-01,1754.27439796184,Inter
fc-internazionale-milano-italy,2008-05-06,1760.83116022811,Inter
fc-internazionale-milano-italy,2008-06-03,1757.82291104609,Inter
fc-internazionale-milano-italy,2008-07-01,1757.82291104609,Inter
fc-internazionale-milano-italy,2008-08-05,1757.82291104609,Inter
fc-internazionale-milano-italy,2008-09-02,1752.72402351425,Inter
fc-internazionale-milano-italy,2008-10-07,1764.08396775555,Inter
fc-internazionale-milano-italy,2008-11-04,1766.66036202627,Inter
fc-internazionale-milano-italy,2008-12-02,1756.20282383005,Inter
fc-internazionale-milano-italy,2009-01-06,1734.21962082498,Inter
fc-internazionale-milano-italy,2009-02-03,1715.17339866538,Inter
fc-internazionale-milano-italy,2009-03-03,1739.91629535574,Inter
fc-internazionale-milano-italy,2009-04-07,1743.0990154191,Inter
fc-internazionale-milano-italy,2009-05-05,1726.94851566197,Inter
fc-internazionale-milano-italy,2009-06-02,1714.50745373722,Inter
fc-internazionale-milano-italy,2009-07-07,1714.50745373722,Inter
fc-internazionale-milano-italy,2009-08-04,1714.50745373722,Inter
fc-internazionale-milano-italy,2009-09-01,1717.30688423777,Inter
fc-internazionale-milano-italy,2009-10-06,1716.05305425438,Inter
fc-internazionale-milano-italy,2009-11-03,1731.90853363169,Inter
fc-internazionale-milano-italy,2009-12-01,1742.69457691069,Inter
fc-internazionale-milano-italy,2010-01-05,1744.57824727509,Inter
fc-internazionale-milano-italy,2010-02-02,1754.2462894378,Inter
fc-internazionale-milano-italy,2010-03-02,1778.95495510608,Inter
fc-internazionale-milano-italy,2010-04-06,1810.39560499876,Inter
fc-internazionale-milano-italy,2010-05-04,1855.50786956202,Inter
fc-internazionale-milano-italy,2010-06-01,1887.38682380059,Inter
fc-internazionale-milano-italy,2010-07-06,1887.38682380059,Inter
fc-internazionale-milano-italy,2010-08-03,1887.38682380059,Inter
fc-internazionale-milano-italy,2010-09-07,1860.4840704836,Inter
fc-internazionale-milano-italy,2010-10-05,1852.95390266814,Inter
fc-internazionale-milano-italy,2010-11-02,1830.36283797437,Inter
fc-internazionale-milano-italy,2010-12-07,1751.99335029154,Inter
fc-internazionale-milano-italy,2011-01-04,1765.86618346392,Inter
fc-internazionale-milano-italy,2011-02-01,1771.12131098417,Inter
fc-internazionale-milano-italy,2011-03-01,1757.58066139104,Inter
fc-internazionale-milano-italy,2011-04-05,1771.26047998812,Inter
fc-internazionale-milano-italy,2011-05-03,1766.34648096524,Inter
fc-internazionale-milano-italy,2011-06-07,1771.74342977987,Inter
fc-internazionale-milano-italy,2011-07-05,1771.74342977987,Inter
fc-internazionale-milano-italy,2011-08-02,1771.74342977987,Inter
fc-internazionale-milano-italy,2011-09-06,1771.74342977987,Inter
fc-internazionale-milano-italy,2011-10-04,1709.61755772157,Inter
fc-internazionale-milano-italy,2011-11-01,1702.07071753345,Inter
fc-internazionale-milano-italy,2011-12-06,1706.49059233938,Inter
fc-internazionale-milano-italy,2012-01-03,1693.22215117154,Inter
fc-internazionale-milano-italy,2012-02-07,1681.78506172876,Inter
fc-internazionale-milano-italy,2012-03-06,1610.78724705915,Inter
fc-internazionale-milano-italy,2012-04-03,1633.78392867466,Inter
fc-internazionale-milano-italy,2012-05-01,1643.28462872411,Inter
fc-internazionale-milano-italy,2012-06-05,1628.44361473977,Inter
fc-internazionale-milano-italy,2012-07-03,1628.44361473977,Inter
fc-internazionale-milano-italy,2012-08-07,1632.61104027734,Inter
fc-internazionale-milano-italy,2012-09-04,1615.07105168272,Inter
fc-internazionale-milano-italy,2012-10-02,1614.52127344175,Inter
fc-internazionale-milano-italy,2012-11-06,1679.95523949913,Inter
fc-internazionale-milano-italy,2012-12-04,1644.61050304039,Inter
fc-internazionale-milano-italy,2013-01-01,1629.1588841093,Inter
fc-internazionale-milano-italy,2013-02-05,1598.24998062184,Inter
fc-internazionale-milano-italy,2013-03-05,1628.07883458332,Inter
fc-internazionale-milano-italy,2013-04-02,1612.14649197115,Inter
fc-internazionale-milano-italy,2013-05-07,1573.7952297909,Inter
fc-internazionale-milano-italy,2013-06-04,1549.49300293899,Inter
fc-internazionale-milano-italy,2013-07-02,1549.49300293899,Inter
fc-internazionale-milano-italy,2013-08-06,1549.49300293899,Inter
fc-internazionale-milano-italy,2013-09-03,1564.22647488768,Inter
fc-internazionale-milano-italy,2013-10-01,1580.1505394005,Inter
fc-internazionale-milano-italy,2013-11-05,1578.56107047875,Inter
fc-internazionale-milano-italy,2013-12-03,1575.40759952507,Inter
fc-internazionale-milano-italy,2014-01-07,1566.42158349414,Inter
fc-internazionale-milano-italy,2014-02-04,1540.92587795534,Inter
fc-internazionale-milano-italy,2014-03-04,1555.99054083782,Inter
fc-internazionale-milano-italy,2014-04-01,1549.9053323729,Inter
fc-internazionale-milano-italy,2014-05-06,1555.94657196398,Inter
fc-internazionale-milano-italy,2014-06-03,1551.56252340543,Inter
fc-internazionale-milano-italy,2014-07-01,1551.56252340543,Inter
fc-internazionale-milano-italy,2014-08-05,1551.56252340543,Inter
fc-internazionale-milano-italy,2014-09-02,1556.40870121643,Inter
fc-internazionale-milano-italy,2014-10-07,1570.86095423265,Inter
fc-internazionale-milano-italy,2014-11-04,1569.70455653264,Inter
fc-internazionale-milano-italy,2014-12-02,1574.11724530432,Inter
fc-internazionale-milano-italy,2015-01-06,1568.56771730124,Inter
fc-internazionale-milano-italy,2015-02-03,1546.09700013403,Inter
fc-internazionale-milano-italy,2015-03-03,1575.19771530286,Inter
fc-internazionale-milano-italy,2015-04-07,1526.97963975035,Inter
fc-internazionale-milano-italy,2015-05-05,1552.02843145025,Inter
fc-internazionale-milano-italy,2015-06-02,1553.86112506873,Inter
fc-internazionale-milano-italy,2015-07-07,1553.86112506873,Inter
fc-internazionale-milano-italy,2015-08-04,1553.86112506873,Inter
fc-internazionale-milano-italy,2015-09-01,1566.08699548775,Inter
fc-internazionale-milano-italy,2015-10-06,1578.04691768627,Inter
fc-internazionale-milano-italy,2015-11-03,1596.46352125112,Inter
fc-internazionale-milano-italy,2015-12-01,1601.95634757175,Inter
fc-internazionale-milano-italy,2016-01-05,1604.9904722982,Inter
fc-internazionale-milano-italy,2016-02-02,1579.03682400962,Inter
fc-internazionale-milano-italy,2016-03-01,1574.88878283378,Inter
fc-internazionale-milano-italy,2016-04-05,1576.44866248844,Inter
fc-internazionale-milano-italy,2016-05-03,1577.9683409891,Inter
fc-internazionale-milano-italy,2016-06-07,1572.44361090777,Inter
fc-internazionale-milano-italy,2016-07-05,1572.44361090777,Inter
fc-internazionale-milano-italy,2016-08-02,1572.44361090777,Inter
fc-internazionale-milano-italy,2016-09-06,1556.32427876147,Inter
fc-internazionale-milano-italy,2016-10-04,1534.77999741811,Inter
fc-internazionale-milano-italy,2016-11-01,1524.66306026018,Inter
fc-internazionale-milano-italy,2016-12-06,1501.59986395715,Inter
fc-internazionale-milano-italy,2017-01-03,1552.07399891115,Inter
fc-internazionale-milano-italy,2017-02-07,1571.02489772318,Inter
fc-internazionale-milano-italy,2017-03-07,1582.03983881711,Inter
fc-internazionale-milano-italy,2017-04-04,1575.76568672568,Inter
fc-internazionale-milano-italy,2017-05-02,1544.70378736185,Inter
fc-internazionale-milano-italy,2017-06-06,1538.65889050707,Inter
fc-internazionale-milano-italy,2017-07-04,1538.65889050707,Inter
fc-internazionale-milano-italy,2017-08-01,1538.65889050707,Inter
fc-internazionale-milano-italy,2017-09-05,1562.86954860627,Inter
fc-internazionale-milano-italy,2017-10-03,1579.39256879839,Inter
fc-internazionale-milano-italy,2017-11-07,1603.72534535696,Inter
fc-internazionale-milano-italy,2017-12-05,1624.81402178864,Inter
fc-internazionale-milano-italy,2018-01-02,1603.02050260435,Inter
fc-internazionale-milano-italy,2018-01-09,1602.11407161392,Inter
fc-internazionale-milano-italy,2018-01-16,1602.11407161392,Inter
fc-internazionale-milano-italy,2018-01-23,1605.26839519911,Inter
fc-internazionale-milano-italy,2018-01-30,1598.97940188657,Inter
fc-internazionale-milano-italy,2018-02-06,1593.835155891,Inter
fc-internazionale-milano-italy,2018-02-13,1599.69859807598,Inter
fc-internazionale-milano-italy,2018-02-20,1585.85603513308,Inter
fc-internazionale-milano-italy,2018-02-27,1589.92872775053,Inter
fc-internazionale-milano-italy,2018-03-06,1589.92872775053,Inter
fc-internazionale-milano-italy,2018-03-13,1593.12336406471,Inter
fc-internazionale-milano-italy,2018-03-20,1600.83935317553,Inter
fc-internazionale-milano-italy,2018-03-27,1600.83935317553,Inter
fc-internazionale-milano-italy,2018-04-03,1605.86088596607,Inter
fc-internazionale-milano-italy,2018-04-10,1593.5530703223,Inter
fc-internazionale-milano-italy,2018-04-17,1598.9526961428,Inter
fc-internazionale-milano-italy,2018-04-24,1604.65693265342,Inter
fc-internazionale-milano-italy,2018-05-01,1601.30609932726,Inter
fc-internazionale-milano-italy,2018-05-08,1606.69986289243,Inter
fc-internazionale-milano-italy,2018-05-15,1593.25740798343,Inter
fc-internazionale-milano-italy,2018-05-22,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-05-29,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-06-05,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-06-12,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-06-19,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-06-26,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-07-03,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-07-10,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-07-17,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-07-24,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-07-31,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-08-07,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-08-14,1604.36319745049,Inter
fc-internazionale-milano-italy,2018-08-21,1591.13063190428,Inter
fc-internazionale-milano-italy,2018-08-28,1589.45517424714,Inter
fc-internazionale-milano-italy,2018-09-04,1594.73322425195,Inter
fc-internazionale-milano-italy,2018-09-11,1594.73322425195,Inter
fc-internazionale-milano-italy,2018-09-18,1615.10764157237,Inter
fc-internazionale-milano-italy,2018-09-25,1630.96146965499,Inter
fc-internazionale-milano-italy,2018-10-02,1636.2184659417,Inter
fc-internazionale-milano-italy,2018-10-09,1666.61649202936,Inter
fc-internazionale-milano-italy,2018-10-16,1666.61649202936,Inter
fc-internazionale-milano-italy,2018-10-23,1675.99945197815,Inter
fc-internazionale-milano-italy,2018-10-30,1676.61875510179,Inter
fc-internazionale-milano-italy,2018-11-06,1697.686462618,Inter
fc-internazionale-milano-italy,2018-11-13,1685.35205938234,Inter
fc-internazionale-milano-italy,2018-11-20,1685.35205938234,Inter
fc-internazionale-milano-italy,2018-11-27,1688.75159537667,Inter
fc-internazionale-milano-italy,2018-12-04,1670.77780535952,Inter
fc-internazionale-milano-italy,2018-12-11,1664.85748043675,Inter
fc-internazionale-milano-italy,2018-12-18,1669.46966446931,Inter
fc-internazionale-milano-italy,2018-12-25,1663.79090953402,Inter
fc-internazionale-milano-italy,2019-01-01,1680.91283403002,Inter
fc-internazionale-milano-italy,2019-01-08,1680.91283403002,Inter
fc-internazionale-milano-italy,2019-01-15,1680.91283403002,Inter
fc-internazionale-milano-italy,2019-01-22,1676.67247839163,Inter
fc-internazionale-milano-italy,2019-01-29,1663.69349642844,Inter
fc-internazionale-milano-italy,2019-02-05,1647.65669234211,Inter
fc-internazionale-milano-italy,2019-02-12,1653.24178646427,Inter
fc-internazionale-milano-italy,2019-02-19,1668.70395939103,Inter
fc-internazionale-milano-italy,2019-02-26,1674.81684578551,Inter
fc-internazionale-milano-italy,2019-03-05,1659.3542841769,Inter
fc-internazionale-milano-italy,2019-03-12,1662.35503084666,Inter
fc-internazionale-milano-italy,2019-03-19,1653.84949105686,Inter
fc-internazionale-milano-italy,2019-03-26,1653.84949105686,Inter
fc-internazionale-milano-italy,2019-04-02,1642.53950288539,Inter
fc-internazionale-milano-italy,2019-04-09,1647.11261177268,Inter
fc-internazionale-milano-italy,2019-04-16,1651.02998668995,Inter
fc-internazionale-milano-italy,2019-04-23,1652.71397922866,Inter
fc-internazionale-milano-italy,2019-04-30,1658.29587725602,Inter
fc-internazionale-milano-italy,2019-05-07,1653.12208552827,Inter
fc-internazionale-milano-italy,2019-05-14,1657.14622247655,Inter
fc-internazionale-milano-italy,2019-05-21,1649.00869297676,Inter
fc-internazionale-milano-italy,2019-05-28,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-06-04,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-06-11,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-06-18,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-06-25,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-07-02,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-07-09,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-07-16,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-07-23,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-07-30,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-08-06,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-08-13,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-08-20,1653.8905910872,Inter
fc-internazionale-milano-italy,2019-08-27,1658.2181207533,Inter
fc-internazionale-milano-italy,2019-09-03,1663.09390827522,Inter
fc-internazionale-milano-italy,2019-09-10,1663.09390827522,Inter
fc-internazionale-milano-italy,2019-09-17,1667.85382868089,Inter
fc-internazionale-milano-italy,2019-09-24,1676.91168375393,Inter
fc-internazionale-milano-italy,2019-10-01,1689.99169724057,Inter
fc-internazionale-milano-italy,2019-10-08,1674.4132183366,Inter
fc-internazionale-milano-italy,2019-10-15,1674.4132183366,Inter
