team,date,elo,display_name,display_country
caps-united-fc-zimbabwe,2022-10-04,1094.69522963051,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-10-11,1098.55695328327,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-10-18,1098.55695328327,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-10-25,1099.80435709045,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-11-01,1095.26208408441,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-11-08,1094.39868562515,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-11-15,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-11-22,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-11-29,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-12-06,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-12-13,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-12-20,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2022-12-27,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-01-03,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-01-10,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-01-17,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-01-24,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-01-31,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-02-07,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-02-14,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-02-21,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-02-28,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-03-07,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-03-14,1094.74517660305,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-03-21,1098.95491207588,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-03-28,1099.06463374844,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-04-04,1103.40626971826,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-04-11,1107.6254150467,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-04-18,1108.8343577124,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-04-25,1109.25699815879,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-05-02,1102.75882623434,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-05-09,1106.56962630167,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-05-16,1105.35213075388,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-05-23,1109.10113088776,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-05-30,1107.79232160335,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-06-06,1101.41889778034,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-06-13,1101.41889778034,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-06-20,1101.41889778034,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-06-27,1101.41889778034,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-07-04,1096.48218449555,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-07-11,1090.68262537641,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-07-18,1094.53271054517,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-07-25,1094.33293571578,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-08-01,1088.74514293331,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-08-08,1083.22799809062,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-08-15,1083.22799809062,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-08-22,1078.64007403916,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-08-29,1078.06059570679,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-09-05,1077.19943195858,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-09-12,1073.4110407411,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-09-19,1074.17755766242,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-09-26,1068.3432898489,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-10-03,1068.3432898489,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-10-10,1066.66522508512,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-10-17,1070.82253297241,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-10-24,1073.7381571205,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-10-31,1073.7381571205,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-11-07,1074.02894877786,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-11-14,1077.4422427626,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-11-21,1077.17412872414,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-11-28,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-12-05,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-12-12,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-12-19,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2023-12-26,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-01-02,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-01-09,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-01-16,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-01-23,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-01-30,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-02-06,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-02-13,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-02-20,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-02-27,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-03-05,1081.92769249217,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-03-12,1077.45786627911,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-03-19,1082.16324350891,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-03-26,1082.16324350891,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-04-02,1080.1881475744,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-04-09,1076.45096939886,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-04-16,1075.84645199785,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-04-23,1070.58112741842,Caps United,Zimbabwe
caps-united-fc-zimbabwe,2024-04-30,1070.15648203887,Caps United,Zimbabwe
